,Base Website,Scraped Page,formated_number
520,http://www.riaps.cz,http://www.riaps.cz,+420725720341
3878,http://www.fokusvysocina.cz,http://www.fokusvysocina.cz,+420725730100
12215,https://www.spolekkolumbus.cz/,https://www.spolekkolumbus.cz/,+420725731675
8211,http://www.spondea.cz/,http://www.spondea.cz/,+420725735883
8208,http://www.spondea.cz/,http://www.spondea.cz/,+420725735983
17333,https://www.ulice-plzen.com/,https://www.ulice-plzen.com/,+420725752731
6275,http://www.psycholog-slany.cz/,http://www.psycholog-slany.cz/,+420725753653
11617,https://www.clovekvtisni.cz,https://www.clovekvtisni.cz,+420725755408
3425,http://www.clovekvtisni.cz,http://www.clovekvtisni.cz,+420725755408
3391,http://www.clovekvtisni.cz/,http://www.clovekvtisni.cz/,+420725755408
10609,https://www.elimopava.cz,https://www.elimopava.cz,+420725764158
10776,https://www.homeopatiecz.com/,https://www.homeopatiecz.com/,+420725768435
16228,https://www.prevent99.cz,https://www.prevent99.cz,+420725775509
7805,http://www.sdruzenidrak.cz/,http://www.sdruzenidrak.cz/,+420725775909
137,http://www.medsix.cz,http://www.medsix.cz,+420725794446
11574,https://www.oskvetina.cz,https://www.oskvetina.cz,+420725802554
5992,http://www.pvcklub.podaneruce.cz,http://www.pvcklub.podaneruce.cz,+420725805865
9099,https://podaneruce.cz,https://podaneruce.cz,+420725805865
8177,https://podaneruce.cz/,https://podaneruce.cz/,+420725805865
16486,https://www.podaneruce.cz,https://www.podaneruce.cz,+420725805865
16061,https://www.pppsemily.cz/,https://www.pppsemily.cz/,+420725812564
16239,https://www.prevent99.cz,https://www.prevent99.cz,+420725839389
9738,https://www.opengate.cz/,https://www.opengate.cz/,+420725840169
170,http://www.svetlokadanzs.cz,http://www.svetlokadanzs.cz,+420725853042
10409,https://www.svetlokadanzs.cz,https://www.svetlokadanzs.cz,+420725853042
10390,https://www.svetlokadanzs.cz,https://www.svetlokadanzs.cz,+420725867953
168,http://www.svetlokadanzs.cz,http://www.svetlokadanzs.cz,+420725867953
17327,https://www.ulice-plzen.com/,https://www.ulice-plzen.com/,+420725879167
3850,http://www.fokusvysocina.cz,http://www.fokusvysocina.cz,+420725893478
167,http://www.svetlokadanzs.cz,http://www.svetlokadanzs.cz,+420725907356
10404,https://www.svetlokadanzs.cz,https://www.svetlokadanzs.cz,+420725907356
16245,https://www.prevent99.cz,https://www.prevent99.cz,+420725935787
14776,https://www.nemta.cz,https://www.nemta.cz,+420725938795
11568,https://www.oskvetina.cz,https://www.oskvetina.cz,+420725947609
11577,https://www.oskvetina.cz,https://www.oskvetina.cz,+420725947830
7813,http://www.sdruzenidrak.cz/,http://www.sdruzenidrak.cz/,+420725952088
16253,https://www.prevent99.cz,https://www.prevent99.cz,+420725952177
17664,https://www.socsluzbyzdar.cz,https://www.socsluzbyzdar.cz,+420725959358
9741,https://www.opengate.cz/,https://www.opengate.cz/,+420725960754
10406,https://www.svetlokadanzs.cz,https://www.svetlokadanzs.cz,+420725961795
177,http://www.svetlokadanzs.cz,http://www.svetlokadanzs.cz,+420725961795
10403,https://www.svetlokadanzs.cz,https://www.svetlokadanzs.cz,+420725979839
166,http://www.svetlokadanzs.cz,http://www.svetlokadanzs.cz,+420725979839
12114,https://www.romanojasnica.cz,https://www.romanojasnica.cz,+420725979903
469,http://www.romanojasnica.cz/,http://www.romanojasnica.cz/,+420725979903
5807,http://www.psycholog-slezsko.cz/,http://www.psycholog-slezsko.cz/,+420725980433
11572,https://www.oskvetina.cz,https://www.oskvetina.cz,+420727806818
11571,https://www.oskvetina.cz,https://www.oskvetina.cz,+420727807287
378,http://www.openhousebruntal.cz/,http://www.openhousebruntal.cz/,+420727808170
10375,https://www.openhousebruntal.cz,https://www.openhousebruntal.cz,+420727808170
2898,http://www.fnmotol.cz,http://www.fnmotol.cz,+420727812266
11232,https://www.fnmotol.cz/,https://www.fnmotol.cz/,+420727812266
15486,https://www.neskrytost.cz,https://www.neskrytost.cz,+420727818801
15408,https://www.prozdravi21.cz,https://www.prozdravi21.cz,+420727857678
641,https://euc.cz,https://euc.cz,+420727871616
12155,https://www.socsluzbymilevsko.cz,https://www.socsluzbymilevsko.cz,+420727872738
15438,https://www.pointmilovice.cz,https://www.pointmilovice.cz,+420727879519
16236,https://www.prevent99.cz,https://www.prevent99.cz,+420727885787
15441,https://www.pointmilovice.cz,https://www.pointmilovice.cz,+420727914559
16246,https://www.prevent99.cz,https://www.prevent99.cz,+420727915927
176,http://www.svetlokadanzs.cz,http://www.svetlokadanzs.cz,+420727925741
10392,https://www.svetlokadanzs.cz,https://www.svetlokadanzs.cz,+420727925741
11570,https://www.oskvetina.cz,https://www.oskvetina.cz,+420727930667
11576,https://www.oskvetina.cz,https://www.oskvetina.cz,+420727930996
14769,https://www.nemta.cz,https://www.nemta.cz,+420727931965
2635,http://www.zbb.cz,http://www.zbb.cz,+420727952639
16237,https://www.prevent99.cz,https://www.prevent99.cz,+420727961840
2973,http://www.fnmotol.cz,http://www.fnmotol.cz,+420727971913
11245,https://www.fnmotol.cz/,https://www.fnmotol.cz/,+420727971913
9976,https://www.centrom.cz,https://www.centrom.cz,+420727980942
406,http://www.leccos.cz,http://www.leccos.cz,+420728067496
5237,http://www.drom.cz,http://www.drom.cz,+420728141490
7766,http://www.pomocvnouziops.cz/,http://www.pomocvnouziops.cz/,+420728227716
17335,https://www.ulice-plzen.com/,https://www.ulice-plzen.com/,+420728243690
3776,http://www.css-ostrava.cz/,http://www.css-ostrava.cz/,+420728280769
11045,https://www.statekvlckovice.cz,https://www.statekvlckovice.cz,+420728307215
12314,https://www.socialnipece.cz,https://www.socialnipece.cz,+420728365008
13273,https://www.majak-plus.cz,https://www.majak-plus.cz,+420728367513
5682,http://www.pppkv.cz/,http://www.pppkv.cz/,+420728373132
6034,http://www.ppp10.eu/,http://www.ppp10.eu/,+420728380844
5269,http://www.drom.cz,http://www.drom.cz,+420728386041
399,http://www.leccos.cz,http://www.leccos.cz,+420728401322
9805,https://pppcl.cz/,https://pppcl.cz/,+420728541505
5668,http://www.psychologiebrno.cz/,http://www.psychologiebrno.cz/,+420728575989
15807,https://www.pppaspcvysocina.cz/,https://www.pppaspcvysocina.cz/,+420728626036
12237,https://www.psychocentrum.cz,https://www.psychocentrum.cz,+420728846122
816,http://www.intervencni-centrum.cz/,http://www.intervencni-centrum.cz/,+420728846122
11498,https://www.psychocentrum.cz/,https://www.psychocentrum.cz/,+420728846122
17491,https://www.skolskykomplex.cz,https://www.skolskykomplex.cz,+420728851832
5385,http://www.sasmcb.cz,http://www.sasmcb.cz,+420728919079
15498,https://www.oprk.cz,https://www.oprk.cz,+420728939412
15573,https://www.od5k10.cz,https://www.od5k10.cz,+420728939412
7706,http://www.prah-brno.cz,http://www.prah-brno.cz,+420730141352
7756,http://www.pomocvnouziops.cz/,http://www.pomocvnouziops.cz/,+420730154922
439,http://www.fokuslabe.cz,http://www.fokuslabe.cz,+420730158910
12091,https://www.fokuslabe.cz,https://www.fokuslabe.cz,+420730158910
5377,http://www.sasmcb.cz,http://www.sasmcb.cz,+420730161217
5371,http://www.sasmcb.cz,http://www.sasmcb.cz,+420730161218
5242,http://www.drom.cz,http://www.drom.cz,+420730163125
5266,http://www.drom.cz,http://www.drom.cz,+420730163126
5234,http://www.drom.cz,http://www.drom.cz,+420730163127
17761,https://www.slezskadiakonie.cz,https://www.slezskadiakonie.cz,+420730166120
8031,http://www.slezskadiakonie.cz/,http://www.slezskadiakonie.cz/,+420730166120
5248,http://www.drom.cz,http://www.drom.cz,+420730166316
12313,https://www.socialnipece.cz,https://www.socialnipece.cz,+420730166327
3645,http://www.dczlin.cz/,http://www.dczlin.cz/,+420730166862
2544,http://www.csspraha.cz/,http://www.csspraha.cz/,+420730174457
10536,https://www.csspraha.cz,https://www.csspraha.cz,+420730174457
12038,https://www.jicin.charita.cz,https://www.jicin.charita.cz,+420730174475
10212,https://www.vzajemnesouziti.cz,https://www.vzajemnesouziti.cz,+420730175642
9218,https://nrzp.cz/,https://nrzp.cz/,+420730176841
12037,https://www.jicin.charita.cz,https://www.jicin.charita.cz,+420730185138
6249,http://www.pppkarvina.cz/,http://www.pppkarvina.cz/,+420730185932
10485,https://www.diakonievm.cz,https://www.diakonievm.cz,+420730190733
10487,https://www.diakonievm.cz,https://www.diakonievm.cz,+420730190778
10488,https://www.diakonievm.cz,https://www.diakonievm.cz,+420730190780
10483,https://www.diakonievm.cz,https://www.diakonievm.cz,+420730195068
15412,https://www.prozdravi21.cz,https://www.prozdravi21.cz,+420730195557
7771,http://www.pomocvnouziops.cz/,http://www.pomocvnouziops.cz/,+420730512168
429,http://www.fokuslabe.cz,http://www.fokuslabe.cz,+420730512887
12085,https://www.fokuslabe.cz,https://www.fokuslabe.cz,+420730512887
10240,https://www.vzajemnesouziti.cz,https://www.vzajemnesouziti.cz,+420730513666
12075,https://www.fokuslabe.cz,https://www.fokuslabe.cz,+420730515759
431,http://www.fokuslabe.cz,http://www.fokuslabe.cz,+420730515759
7765,http://www.pomocvnouziops.cz/,http://www.pomocvnouziops.cz/,+420730518861
12337,https://www.centrum-acko.cz,https://www.centrum-acko.cz,+420730534016
8321,https://jindrichuvhradec.charita.cz,https://jindrichuvhradec.charita.cz,+420730540628
11106,https://www.melaops.cz,https://www.melaops.cz,+420730540666
15198,https://www.pisek.charita.cz,https://www.pisek.charita.cz,+420730543422
9334,https://pisek.charita.cz,https://pisek.charita.cz,+420730543422
9403,https://horazdovice.charita.cz,https://horazdovice.charita.cz,+420730551603
10518,https://www.csspraha.cz,https://www.csspraha.cz,+420730551936
2529,http://www.csspraha.cz/,http://www.csspraha.cz/,+420730551936
15827,https://www.pppaspcvysocina.cz/,https://www.pppaspcvysocina.cz/,+420730566780
10647,https://www.poradnazl.cz/,https://www.poradnazl.cz/,+420730574138
17264,https://www.tyn.charita.cz,https://www.tyn.charita.cz,+420730575049
17252,https://www.tyn.charita.cz,https://www.tyn.charita.cz,+420730575051
15182,https://www.pisek.charita.cz,https://www.pisek.charita.cz,+420730577330
9331,https://pisek.charita.cz,https://pisek.charita.cz,+420730577330
9321,https://pisek.charita.cz,https://pisek.charita.cz,+420730577332
15185,https://www.pisek.charita.cz,https://www.pisek.charita.cz,+420730577332
15786,https://www.pppaspcvysocina.cz/,https://www.pppaspcvysocina.cz/,+420730585706
8928,http://www.sternberk.caritas.cz/,http://www.sternberk.caritas.cz/,+420730585751
8927,http://www.sternberk.caritas.cz/,http://www.sternberk.caritas.cz/,+420730585752
8924,http://www.sternberk.caritas.cz/,http://www.sternberk.caritas.cz/,+420730585753
5256,http://www.drom.cz,http://www.drom.cz,+420730589418
17822,https://www.strediskokobylisy.cz,https://www.strediskokobylisy.cz,+420730593784
9873,https://poliklinika-otrokovice.cz,https://poliklinika-otrokovice.cz,+420730604497
12031,https://www.jicin.charita.cz,https://www.jicin.charita.cz,+420730806186
11126,https://www.jablonec.diakonie.cz,https://www.jablonec.diakonie.cz,+420730844353
5244,http://www.drom.cz,http://www.drom.cz,+420730850426
1088,http://www.ppp.opava.cz/,http://www.ppp.opava.cz/,+420730855223
1212,http://www.ppp.opava.cz/,http://www.ppp.opava.cz/,+420730855224
1354,http://www.ppp.opava.cz/,http://www.ppp.opava.cz/,+420730855225
16961,https://www.zivefirmy.cz,https://www.zivefirmy.cz,+420730871588
7956,http://www.prostorpro.cz,http://www.prostorpro.cz,+420730891269
12082,https://www.fokuslabe.cz,https://www.fokuslabe.cz,+420730891498
441,http://www.fokuslabe.cz,http://www.fokuslabe.cz,+420730891498
12076,https://www.fokuslabe.cz,https://www.fokuslabe.cz,+420730895084
440,http://www.fokuslabe.cz,http://www.fokuslabe.cz,+420730895084
10320,https://www.psychologkaraskova.cz/,https://www.psychologkaraskova.cz/,+420731000569
15064,https://www.ppppraha7a8.cz/,https://www.ppppraha7a8.cz/,+420731056716
15066,https://www.ppppraha7a8.cz/,https://www.ppppraha7a8.cz/,+420731056720
10517,https://www.csspraha.cz,https://www.csspraha.cz,+420731056720
2534,http://www.csspraha.cz/,http://www.csspraha.cz/,+420731056720
2530,http://www.csspraha.cz/,http://www.csspraha.cz/,+420731056738
10519,https://www.csspraha.cz,https://www.csspraha.cz,+420731056738
9324,https://pisek.charita.cz,https://pisek.charita.cz,+420731059549
15181,https://www.pisek.charita.cz,https://www.pisek.charita.cz,+420731059549
9338,https://pisek.charita.cz,https://pisek.charita.cz,+420731059912
15196,https://www.pisek.charita.cz,https://www.pisek.charita.cz,+420731059912
14973,https://www.poradnaprozeny.eu/plzen/,https://www.poradnaprozeny.eu/plzen/,+420731064036
15180,https://www.pisek.charita.cz,https://www.pisek.charita.cz,+420731067295
9328,https://pisek.charita.cz,https://pisek.charita.cz,+420731067295
2631,http://www.zbb.cz,http://www.zbb.cz,+420731070142
13216,https://www.portimo.cz,https://www.portimo.cz,+420731117425
8032,http://www.slezskadiakonie.cz/,http://www.slezskadiakonie.cz/,+420731120262
17760,https://www.slezskadiakonie.cz,https://www.slezskadiakonie.cz,+420731120262
12049,https://www.jicin.charita.cz,https://www.jicin.charita.cz,+420731123748
9992,https://www.centrom.cz,https://www.centrom.cz,+420731129490
3385,http://www.clovekvtisni.cz/,http://www.clovekvtisni.cz/,+420731129553
11618,https://www.clovekvtisni.cz,https://www.clovekvtisni.cz,+420731129553
3419,http://www.clovekvtisni.cz,http://www.clovekvtisni.cz,+420731129553
9985,https://www.centrom.cz,https://www.centrom.cz,+420731129965
12046,https://www.jicin.charita.cz,https://www.jicin.charita.cz,+420731130424
12039,https://www.jicin.charita.cz,https://www.jicin.charita.cz,+420731130442
12041,https://www.jicin.charita.cz,https://www.jicin.charita.cz,+420731130452
10490,https://www.diakonievm.cz,https://www.diakonievm.cz,+420731133932
17139,https://www.tisnov.charita.cz,https://www.tisnov.charita.cz,+420731136197
10476,https://www.diakonievm.cz,https://www.diakonievm.cz,+420731138910
10486,https://www.diakonievm.cz,https://www.diakonievm.cz,+420731138912
14969,https://www.poradnaprozeny.eu/plzen/,https://www.poradnaprozeny.eu/plzen/,+420731140058
12318,https://www.socialnipece.cz,https://www.socialnipece.cz,+420731143870
15817,https://www.pppaspcvysocina.cz/,https://www.pppaspcvysocina.cz/,+420731144994
11658,https://www.greendoors.cz,https://www.greendoors.cz,+420731146549
5820,http://www.pdz.cz,http://www.pdz.cz,+420731148177
6142,http://www.pdz.cz/,http://www.pdz.cz/,+420731148177
15177,https://www.pisek.charita.cz,https://www.pisek.charita.cz,+420731151037
9319,https://pisek.charita.cz,https://pisek.charita.cz,+420731151037
8464,http://www.viteznydech.com/,http://www.viteznydech.com/,+420731160326
9326,https://pisek.charita.cz,https://pisek.charita.cz,+420731161073
15194,https://www.pisek.charita.cz,https://www.pisek.charita.cz,+420731161073
8817,https://charitafm.cz,https://charitafm.cz,+420731163087
10318,https://www.speczs.cz/,https://www.speczs.cz/,+420731163828
3647,http://www.dczlin.cz/,http://www.dczlin.cz/,+420731168559
3382,http://www.psy-dobiasova.cz/,http://www.psy-dobiasova.cz/,+420731171454
11104,https://www.psy-dobiasova.cz,https://www.psy-dobiasova.cz,+420731171454
139,http://www.medsix.cz,http://www.medsix.cz,+420731175824
10850,https://www.cppt.cz,https://www.cppt.cz,+420731183394
11492,https://www.psychocentrum.cz/,https://www.psychocentrum.cz/,+420731193152
815,http://www.intervencni-centrum.cz/,http://www.intervencni-centrum.cz/,+420731193152
12231,https://www.psychocentrum.cz,https://www.psychocentrum.cz,+420731193152
17256,https://www.tyn.charita.cz,https://www.tyn.charita.cz,+420731196121
11670,https://www.greendoors.cz,https://www.greendoors.cz,+420731197477
10970,https://www.bkb.cz/,https://www.bkb.cz/,+420731306411
219,http://www.bkb.cz,http://www.bkb.cz,+420731306411
17608,https://www.valmez.charita.cz,https://www.valmez.charita.cz,+420731340299
16822,https://www.susice.charita.cz,https://www.susice.charita.cz,+420731402910
16821,https://www.susice.charita.cz,https://www.susice.charita.cz,+420731402911
16825,https://www.susice.charita.cz,https://www.susice.charita.cz,+420731402912
16827,https://www.susice.charita.cz,https://www.susice.charita.cz,+420731402913
16831,https://www.susice.charita.cz,https://www.susice.charita.cz,+420731402914
16835,https://www.susice.charita.cz,https://www.susice.charita.cz,+420731402916
16832,https://www.susice.charita.cz,https://www.susice.charita.cz,+420731402917
16824,https://www.susice.charita.cz,https://www.susice.charita.cz,+420731402919
16820,https://www.susice.charita.cz,https://www.susice.charita.cz,+420731402920
8317,https://jindrichuvhradec.charita.cz,https://jindrichuvhradec.charita.cz,+420731402982
17261,https://www.tyn.charita.cz,https://www.tyn.charita.cz,+420731402991
17254,https://www.tyn.charita.cz,https://www.tyn.charita.cz,+420731402995
17249,https://www.tyn.charita.cz,https://www.tyn.charita.cz,+420731402996
17250,https://www.tyn.charita.cz,https://www.tyn.charita.cz,+420731402997
17255,https://www.tyn.charita.cz,https://www.tyn.charita.cz,+420731402998
3646,http://www.dczlin.cz/,http://www.dczlin.cz/,+420731404415
3636,http://www.dczlin.cz/,http://www.dczlin.cz/,+420731404416
3638,http://www.dczlin.cz/,http://www.dczlin.cz/,+420731404417
3648,http://www.dczlin.cz/,http://www.dczlin.cz/,+420731404418
9227,https://nrzp.cz/,https://nrzp.cz/,+420731409402
7708,http://www.prah-brno.cz,http://www.prah-brno.cz,+420731411246
5705,http://www.pppstredoceska.cz/,http://www.pppstredoceska.cz/,+420731417146
5722,http://www.pppstredoceska.cz/,http://www.pppstredoceska.cz/,+420731417201
5711,http://www.pppstredoceska.cz/,http://www.pppstredoceska.cz/,+420731417213
5707,http://www.pppstredoceska.cz/,http://www.pppstredoceska.cz/,+420731417226
11070,https://www.psyche.cz,https://www.psyche.cz,+420731417356
12696,https://www.frydekmistek.cz,https://www.frydekmistek.cz,+420731432431
514,http://www.riaps.cz,http://www.riaps.cz,+420731441264
516,http://www.riaps.cz,http://www.riaps.cz,+420731441267
513,http://www.riaps.cz,http://www.riaps.cz,+420731441268
